Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
inof-auoneo-jp.sutkxts.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
chase-help-support-locked.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
christinawangen.clickfunnels.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
webhostingserviceo25.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vitesseinternationalservice.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
kddio-fsi-com.qkqvhdw.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
credt-agcole-fr-v.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
nowsgetmlbbak.tk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
warningshadows.org,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
sunbeltmembers.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
connecto-auoneo-jp.ryyddui.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
masaeoecri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
spk-mitarbeiterakquise2022.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
courrier-orange.mailerpage.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ikpumariana16.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton27.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
accessosicuro-bnl-com.preview-domain.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
nenengede.komunitasonline.my.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
domaimvalidatte56.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
domianserverc21.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
ammuni.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
smbsourd.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
reglic.in,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
gmgroupllc.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
connecti-auonepay-jp.afx6trdp.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
45.55.167.181,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
mcaccecioeri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
smbseurd.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
chetlymcut.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tr.cloudmagic.com,0,0,1,9,1,0,0,0,1,1,1,1,0,0,1,1,1
recoverphrase496.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mdurucan.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
bavarianhaven39.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail19.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
anom-deno-jp.dgxqxra.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
228.94.92.rev.sfr.net.gghost.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
inof-auoneo-jp.sjzyfky.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
checksweetmail33.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
metamask.io-toleuhfi.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
eozellamiz.tk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bavarianhaven41.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chylaceous-turbine.000webhostapp.com,0,0,1,5,0,0,0,1,1,0,1,1,0,0,1,0,1
reviewpasswords22.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase275.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
pdf-1d106.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
irs-tax-refund-payments.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
recoverphrase217.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.ettxzyj.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
dhl-event.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
erentes78.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mescaaiseri.icu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
curtismscaparrotti03.mfs.gg,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pemblokiranfaceboo08.wixsite.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
goodsnarlingqueryplan.bgeneralfw9com.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
kddio-fsi-com.bsvapzv.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
t.co,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1
651646144164.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hmu.5nrjm0yu.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
unionheightsresidental.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
1hmti4ltl.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
checksweetmail36.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
recoverphrase55.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mjaymu1heta1dgg.filesusr.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
erentes87.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hoje-registro-solucoes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
aktualizacja.jst.pl,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
btconnectfilesecurebthomelogindropboxlinkupdatetdropboxpdf-logs.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
z1m938-384.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sleepmaskz.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase103.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
maileraunthenticaton7.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ratnken-co.jp.raommere.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
thinkmarketsy.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bsc-airdrops.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
amosleh.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
jacss.co.jp-service-tranid-0001-0001n.6d74af.cn,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
atomucwallet.io,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
polygjron.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
elhussini.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
gove-7f325.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
fgbfvb.wjrg57r1a.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
domianserverc13.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webhostingserviceo44.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sitebuilder160510.dynadot.com,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1
optydistribution.ca,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverphrase379.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
metamaskextension.one,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ekl.net.radiocoveribility.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
business-page-appeal-1262-92.web.app,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
twilight.recomfiermsite.workers.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pancakeswap-cripto.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
crestviewaero.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
re-redirection-acc-id923872635122.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
interbank-personas.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
insurance2019.moneynet.com.tw,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
jp-service-tranid-0001-0001n.b2ea63.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fedner.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
kddio-fsi-com.etlzwfa.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
